GAME_ID,PLAYER_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,ACTION_TYPE,SHOT_TYPE,LOC_X,LOC_Y,SHOT_MADE_FLAG
21500381,Stephen Curry,1,4,28,Jump Shot,3PT Field Goal,11.4,24.7,FALSE
21500381,Stephen Curry,1,2,3,Pullup Jump shot,3PT Field Goal,-10.7,22.4,FALSE
21500381,Stephen Curry,2,4,41,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,4.2,8.5,TRUE
21500381,Stephen Curry,2,3,7,Step Back Jump shot,3PT Field Goal,-9.2,23.7,TRUE
21500381,Stephen Curry,2,2,12,Running Reverse Layup Shot,2PT Field Goal,-1.6,0.7,TRUE
21500381,Stephen Curry,2,1,41,Pullup Jump shot,3PT Field Goal,15.3,20.8,TRUE
21500381,Stephen Curry,2,1,4,Jump Shot,3PT Field Goal,-6.6,26.4,FALSE
21500381,Stephen Curry,3,9,39,Driving Floating Jump Shot,2PT Field Goal,5.3,9.5,TRUE
21500381,Stephen Curry,3,9,15,Running Layup Shot,2PT Field Goal,0.9,1.6,TRUE
21500381,Stephen Curry,3,7,15,Reverse Layup Shot,2PT Field Goal,0,1.1,TRUE
21500381,Stephen Curry,3,6,3,Cutting Layup Shot,2PT Field Goal,0,2.6,TRUE
21500381,Stephen Curry,3,0,48,Jump Shot,2PT Field Goal,12,16.5,TRUE
21500397,Stephen Curry,1,11,20,Jump Shot,3PT Field Goal,14.8,19,TRUE
21500397,Stephen Curry,1,8,52,Driving Finger Roll Layup Shot,2PT Field Goal,-2.2,1.1,TRUE
21500397,Stephen Curry,1,8,23,Jump Shot,2PT Field Goal,-1.7,8.5,FALSE
21500397,Stephen Curry,1,6,48,Jump Shot,2PT Field Goal,-3.7,9.7,TRUE
21500397,Stephen Curry,1,4,52,Step Back Jump shot,3PT Field Goal,-19.4,17.5,TRUE
21500397,Stephen Curry,1,0,1,Jump Shot,3PT Field Goal,-20.4,18.3,FALSE
21500397,Stephen Curry,2,4,17,Jump Shot,2PT Field Goal,-3,8.5,FALSE
21500397,Stephen Curry,2,0,26,Jump Shot,3PT Field Goal,4.2,25.2,FALSE
21500397,Stephen Curry,2,0,5,Jump Shot,3PT Field Goal,-19.4,15.9,FALSE
21500397,Stephen Curry,3,4,33,Step Back Jump shot,2PT Field Goal,-21.2,0.8,TRUE
21500397,Stephen Curry,3,2,50,Layup Shot,2PT Field Goal,-1.2,1.1,FALSE
21500397,Stephen Curry,4,2,52,Turnaround Fadeaway shot,2PT Field Goal,0.6,4.1,TRUE
21500397,Stephen Curry,4,2,16,Driving Reverse Layup Shot,2PT Field Goal,-0.4,1.6,TRUE
21500397,Stephen Curry,4,0,51,Jump Shot,3PT Field Goal,21.7,12,FALSE
21500434,Stephen Curry,1,10,48,Pullup Jump shot,3PT Field Goal,4.6,24.4,TRUE
21500434,Stephen Curry,1,9,31,Jump Shot,2PT Field Goal,15.5,12.9,FALSE
21500434,Stephen Curry,1,7,43,Driving Reverse Layup Shot,2PT Field Goal,-1.4,1.1,TRUE
21500434,Stephen Curry,1,7,13,Pullup Jump shot,3PT Field Goal,-9.2,24.2,FALSE
21500434,Stephen Curry,1,4,55,Jump Shot,3PT Field Goal,-22.8,3.8,FALSE
21500434,Stephen Curry,1,0,29,Floating Jump shot,2PT Field Goal,-9.6,2.8,TRUE
21500434,Stephen Curry,2,2,18,Reverse Layup Shot,2PT Field Goal,1,2.1,FALSE
21500434,Stephen Curry,2,0,2,Jump Shot,3PT Field Goal,15.8,19,FALSE
21500434,Stephen Curry,3,8,22,Jump Shot,2PT Field Goal,8.2,18.8,TRUE
21500434,Stephen Curry,3,4,15,Jump Shot,3PT Field Goal,-17.1,21.8,FALSE
21500434,Stephen Curry,3,3,46,Jump Shot,3PT Field Goal,-23.3,2.6,FALSE
21500434,Stephen Curry,3,2,4,Jump Shot,3PT Field Goal,-24.1,1.1,FALSE
21500434,Stephen Curry,3,1,9,Jump Shot,2PT Field Goal,-0.9,3.1,FALSE
21500434,Stephen Curry,4,5,53,Pullup Jump shot,3PT Field Goal,-23.8,4.3,TRUE
21500438,Stephen Curry,1,8,17,Layup Shot,2PT Field Goal,0.4,1.6,FALSE
21500438,Stephen Curry,1,6,53,Jump Shot,2PT Field Goal,18.4,1.1,FALSE
21500438,Stephen Curry,1,4,10,Floating Jump shot,2PT Field Goal,-0.1,8.5,FALSE
21500438,Stephen Curry,1,3,14,Cutting Layup Shot,2PT Field Goal,0.4,0.7,TRUE
21500438,Stephen Curry,1,2,15,Jump Shot,3PT Field Goal,-20.4,21.3,TRUE
21500438,Stephen Curry,1,0,53,Running Layup Shot,2PT Field Goal,0.2,1.6,FALSE
21500438,Stephen Curry,3,7,7,Driving Finger Roll Layup Shot,2PT Field Goal,-1.2,2.1,TRUE
21500438,Stephen Curry,3,6,15,Pullup Jump shot,2PT Field Goal,6.9,18.3,FALSE
21500438,Stephen Curry,3,5,7,Jump Shot,2PT Field Goal,1.7,2.8,TRUE
21500438,Stephen Curry,3,3,5,Jump Shot,3PT Field Goal,-9.2,24.7,FALSE
21500438,Stephen Curry,4,3,3,Layup Shot,2PT Field Goal,-0.7,2.6,FALSE
21500438,Stephen Curry,4,1,19,Driving Finger Roll Layup Shot,2PT Field Goal,0.4,1.1,TRUE
21500438,Stephen Curry,4,0,57,Driving Finger Roll Layup Shot,2PT Field Goal,0.1,2.1,TRUE
21500438,Stephen Curry,4,0,28,Jump Shot,3PT Field Goal,17.1,20,FALSE
21500468,Stephen Curry,1,11,7,Jump Shot,3PT Field Goal,2.2,25.2,FALSE
21500468,Stephen Curry,1,10,5,Step Back Jump shot,2PT Field Goal,18.6,0.2,FALSE
21500468,Stephen Curry,1,9,28,Jump Shot,3PT Field Goal,-6.1,24.2,FALSE
21500468,Stephen Curry,1,4,13,Jump Shot,3PT Field Goal,-5.2,25.9,FALSE
21500468,Stephen Curry,2,5,27,Pullup Jump shot,3PT Field Goal,20.9,13.4,FALSE
21500468,Stephen Curry,2,4,43,Pullup Jump shot,3PT Field Goal,2.2,25.4,FALSE
21500468,Stephen Curry,2,3,16,Step Back Jump shot,3PT Field Goal,-19.7,16.9,TRUE
21500468,Stephen Curry,2,2,13,Pullup Jump shot,3PT Field Goal,-22.5,-0.1,TRUE
21500468,Stephen Curry,2,1,8,Jump Shot,3PT Field Goal,-5.5,26.2,TRUE
21500468,Stephen Curry,2,0,51,Pullup Jump shot,3PT Field Goal,-2.2,27.7,TRUE
21500468,Stephen Curry,2,0,33,Driving Finger Roll Layup Shot,2PT Field Goal,-0.6,2.6,TRUE
21500468,Stephen Curry,2,0,21,Pullup Jump shot,3PT Field Goal,-11.7,25.7,TRUE
21500468,Stephen Curry,3,10,38,Jump Shot,3PT Field Goal,-16.9,19.3,FALSE
21500468,Stephen Curry,3,7,12,Layup Shot,2PT Field Goal,-1.2,2.6,FALSE
21500468,Stephen Curry,3,4,10,Jump Shot,3PT Field Goal,23.5,2.8,FALSE
21500468,Stephen Curry,3,0,3,Jump Shot,3PT Field Goal,-14.2,22.3,TRUE
21500504,Stephen Curry,1,9,25,Running Finger Roll Layup Shot,2PT Field Goal,-0.7,1.1,TRUE
21500504,Stephen Curry,1,7,28,Jump Shot,3PT Field Goal,23,10,FALSE
21500504,Stephen Curry,1,5,21,Step Back Jump shot,3PT Field Goal,-23.7,4.6,FALSE
21500504,Stephen Curry,2,4,48,Jump Shot,3PT Field Goal,-17.6,21.3,TRUE
21500504,Stephen Curry,2,4,25,Jump Shot,3PT Field Goal,-22.5,12.9,FALSE
21500504,Stephen Curry,2,3,7,Turnaround Jump Shot,3PT Field Goal,-20.4,15.4,FALSE
21500520,Stephen Curry,1,11,19,Jump Shot,3PT Field Goal,-18.6,18,TRUE
21500520,Stephen Curry,1,9,7,Driving Reverse Layup Shot,2PT Field Goal,-0.6,1.1,TRUE
21500520,Stephen Curry,1,8,19,Pullup Jump shot,3PT Field Goal,-20.7,17.5,FALSE
21500520,Stephen Curry,1,7,1,Driving Finger Roll Layup Shot,2PT Field Goal,-1.6,2.3,TRUE
21500520,Stephen Curry,1,6,38,Jump Shot,3PT Field Goal,22.5,-0.1,FALSE
21500520,Stephen Curry,2,7,29,Running Finger Roll Layup Shot,2PT Field Goal,1.2,1.3,TRUE
21500520,Stephen Curry,2,6,55,Pullup Jump shot,3PT Field Goal,1.9,27.2,TRUE
21500520,Stephen Curry,2,1,50,Pullup Jump shot,3PT Field Goal,-3.4,26.7,FALSE
21500520,Stephen Curry,2,0,13,Floating Jump shot,2PT Field Goal,8.9,2.1,TRUE
21500520,Stephen Curry,3,9,40,Jump Bank Shot,2PT Field Goal,-10.6,4.3,FALSE
21500520,Stephen Curry,3,9,6,Pullup Jump shot,2PT Field Goal,16.8,8.5,FALSE
21500520,Stephen Curry,3,7,1,Pullup Jump shot,3PT Field Goal,15.8,21.3,TRUE
21500520,Stephen Curry,3,6,13,Running Finger Roll Layup Shot,2PT Field Goal,1.2,1.6,TRUE
21500520,Stephen Curry,3,5,18,Fadeaway Jump Shot,3PT Field Goal,20.4,13.9,TRUE
21500520,Stephen Curry,4,5,34,Pullup Jump shot,3PT Field Goal,1.2,25.7,TRUE
21500520,Stephen Curry,4,4,53,Floating Jump shot,2PT Field Goal,-9.2,7,TRUE
21500520,Stephen Curry,4,3,4,Pullup Jump shot,3PT Field Goal,18.6,19.8,FALSE
21500520,Stephen Curry,4,2,34,Layup Shot,2PT Field Goal,-1.6,1.1,FALSE
21500520,Stephen Curry,4,1,55,Layup Shot,2PT Field Goal,-2.2,1.3,FALSE
21500520,Stephen Curry,4,1,40,Driving Finger Roll Layup Shot,2PT Field Goal,-0.6,2.6,TRUE
21500520,Stephen Curry,4,0,42,Fadeaway Jump Shot,3PT Field Goal,18.7,18.3,FALSE
21500524,Stephen Curry,1,10,36,Jump Shot,3PT Field Goal,14.3,19.3,FALSE
21500524,Stephen Curry,1,8,7,Finger Roll Layup Shot,2PT Field Goal,0.4,2.6,FALSE
21500524,Stephen Curry,2,8,20,Layup Shot,2PT Field Goal,0.5,2.1,TRUE
21500524,Stephen Curry,2,7,9,Step Back Jump shot,3PT Field Goal,-19.4,17.8,TRUE
21500524,Stephen Curry,2,6,38,Jump Shot,3PT Field Goal,18.6,17.8,FALSE
21500524,Stephen Curry,2,3,42,Layup Shot,2PT Field Goal,0.9,1.6,FALSE
21500524,Stephen Curry,2,2,50,Jump Shot,3PT Field Goal,23.5,-1.5,FALSE
21500524,Stephen Curry,2,0,9,Jump Shot,3PT Field Goal,14.1,21.4,TRUE
21500524,Stephen Curry,3,9,43,Jump Shot,3PT Field Goal,16.4,18.8,FALSE
21500524,Stephen Curry,3,9,10,Jump Shot,2PT Field Goal,-6,-0.6,FALSE
21500524,Stephen Curry,3,7,39,Finger Roll Layup Shot,2PT Field Goal,0.4,2.6,TRUE
21500524,Stephen Curry,3,5,34,Jump Shot,3PT Field Goal,-23.7,-2.1,TRUE
21500548,Stephen Curry,1,11,0,Jump Shot,3PT Field Goal,22.7,0.8,TRUE
21500548,Stephen Curry,1,9,49,Turnaround Bank shot,2PT Field Goal,-8.8,10.5,TRUE
21500548,Stephen Curry,1,8,56,Jump Shot,2PT Field Goal,20.7,0.3,FALSE
21500548,Stephen Curry,1,8,5,Jump Shot,3PT Field Goal,22.7,0.7,FALSE
21500548,Stephen Curry,1,6,56,Jump Shot,3PT Field Goal,-13.5,20.5,FALSE
21500548,Stephen Curry,1,5,34,Running Layup Shot,2PT Field Goal,0.9,0.7,TRUE
21500548,Stephen Curry,1,5,5,Cutting Layup Shot,2PT Field Goal,1.9,0.2,TRUE
21500548,Stephen Curry,2,6,31,Jump Shot,3PT Field Goal,20.4,13.4,FALSE
21500548,Stephen Curry,2,2,15,Driving Layup Shot,2PT Field Goal,1.2,0.7,FALSE
21500548,Stephen Curry,2,0,25,Jump Shot,3PT Field Goal,-15.1,20,FALSE
21500548,Stephen Curry,3,10,27,Jump Shot,3PT Field Goal,-15.3,20.3,FALSE
21500548,Stephen Curry,3,7,11,Layup Shot,2PT Field Goal,-0.7,0.7,TRUE
21500548,Stephen Curry,3,4,36,Jump Shot,3PT Field Goal,6.3,23.7,FALSE
21500548,Stephen Curry,3,3,7,Jump Shot,3PT Field Goal,1.2,24.2,TRUE
21500548,Stephen Curry,3,2,23,Jump Shot,3PT Field Goal,12,21.3,TRUE
21500548,Stephen Curry,3,1,58,Driving Reverse Layup Shot,2PT Field Goal,1.2,0.2,FALSE
21500548,Stephen Curry,3,1,34,Jump Shot,3PT Field Goal,-19.1,18,FALSE
21500548,Stephen Curry,3,0,9,Jump Shot,3PT Field Goal,-18.7,21.4,TRUE
21500556,Stephen Curry,1,9,19,Jump Shot,3PT Field Goal,4.6,24.4,FALSE
21500556,Stephen Curry,1,8,32,Step Back Jump shot,3PT Field Goal,22.5,1.6,TRUE
21500556,Stephen Curry,1,8,5,Jump Shot,3PT Field Goal,22,13.1,FALSE
21500556,Stephen Curry,1,3,42,Jump Shot,3PT Field Goal,-8.4,23.9,FALSE
21500556,Stephen Curry,2,6,48,Fadeaway Jump Shot,3PT Field Goal,-17.6,16.9,TRUE
21500556,Stephen Curry,2,5,24,Jump Shot,2PT Field Goal,0.4,9,TRUE
21500556,Stephen Curry,2,4,59,Jump Shot,2PT Field Goal,9.7,1.1,FALSE
21500556,Stephen Curry,2,4,21,Jump Shot,3PT Field Goal,-4.3,24.9,FALSE
21500556,Stephen Curry,2,3,23,Cutting Layup Shot,2PT Field Goal,2.4,2.1,TRUE
21500556,Stephen Curry,2,2,20,Jump Shot,3PT Field Goal,4.6,27.8,TRUE
21500556,Stephen Curry,2,1,33,Jump Shot,3PT Field Goal,-14.8,22.8,TRUE
21500556,Stephen Curry,2,0,32,Jump Shot,3PT Field Goal,21.3,17.4,FALSE
21500556,Stephen Curry,3,7,1,Jump Shot,2PT Field Goal,-2.4,6.5,FALSE
21500556,Stephen Curry,3,3,5,Step Back Jump shot,3PT Field Goal,-1.9,24.7,FALSE
21500556,Stephen Curry,3,1,54,Jump Shot,3PT Field Goal,-22.5,12,TRUE
21500556,Stephen Curry,4,6,38,Jump Shot,2PT Field Goal,1.2,7,TRUE
21500556,Stephen Curry,4,5,4,Jump Shot,3PT Field Goal,18.9,17.4,TRUE
21500556,Stephen Curry,4,4,40,Jump Shot,2PT Field Goal,3.7,1.1,FALSE
21500556,Stephen Curry,4,4,23,Jump Shot,3PT Field Goal,-23.2,1.6,TRUE
21500556,Stephen Curry,4,0,52,Jump Shot,3PT Field Goal,-20.5,16.9,TRUE
21500556,Stephen Curry,4,0,27,Step Back Jump shot,2PT Field Goal,-2.4,22.4,TRUE
21500568,Stephen Curry,1,9,53,Jump Shot,2PT Field Goal,-0.2,22.3,FALSE
21500568,Stephen Curry,1,9,18,Pullup Jump shot,3PT Field Goal,-23.3,1.1,TRUE
21500568,Stephen Curry,1,8,5,Jump Bank Shot,2PT Field Goal,-0.4,6.5,FALSE
21500568,Stephen Curry,1,6,54,Layup Shot,2PT Field Goal,-0.1,2.1,FALSE
21500568,Stephen Curry,1,5,50,Driving Layup Shot,2PT Field Goal,-0.4,2.1,TRUE
21500568,Stephen Curry,1,5,21,Driving Layup Shot,2PT Field Goal,-0.9,1.3,TRUE
21500568,Stephen Curry,1,3,15,Driving Layup Shot,2PT Field Goal,-0.9,1.6,FALSE
21500568,Stephen Curry,1,0,51,Jump Shot,3PT Field Goal,10.7,24.2,FALSE
21500568,Stephen Curry,1,0,3,Floating Jump shot,2PT Field Goal,-0.7,7.5,TRUE
21500568,Stephen Curry,2,4,44,Jump Shot,2PT Field Goal,-0.2,4.1,FALSE
21500568,Stephen Curry,2,3,57,Pullup Jump shot,2PT Field Goal,6.8,15.4,TRUE
21500568,Stephen Curry,2,2,28,Step Back Jump shot,3PT Field Goal,9.9,22.8,FALSE
21500568,Stephen Curry,2,1,26,Pullup Jump shot,3PT Field Goal,-20.2,18.8,TRUE
21500568,Stephen Curry,2,0,48,Jump Shot,2PT Field Goal,-1.9,4.1,FALSE
21500568,Stephen Curry,3,8,48,Driving Reverse Layup Shot,2PT Field Goal,-0.6,0.8,TRUE
21500568,Stephen Curry,3,7,46,Pullup Jump shot,2PT Field Goal,0.1,14.9,TRUE
21500568,Stephen Curry,3,7,14,Jump Shot,3PT Field Goal,18.6,23.4,FALSE
21500568,Stephen Curry,3,5,43,Jump Shot,3PT Field Goal,16.6,21.3,FALSE
21500568,Stephen Curry,3,5,10,Layup Shot,2PT Field Goal,2.2,1.8,FALSE
21500568,Stephen Curry,3,1,53,Jump Bank Shot,2PT Field Goal,-11.4,6.5,FALSE
21500568,Stephen Curry,3,0,48,Pullup Jump shot,3PT Field Goal,22.7,-1.9,FALSE
21500568,Stephen Curry,4,6,10,Floating Jump shot,2PT Field Goal,-0.6,6.6,FALSE
21500568,Stephen Curry,4,5,10,Pullup Jump shot,3PT Field Goal,22.2,14.9,FALSE
21500568,Stephen Curry,4,4,52,Pullup Jump shot,3PT Field Goal,-14,21.8,TRUE
21500568,Stephen Curry,4,1,42,Pullup Jump shot,2PT Field Goal,12.7,13.4,TRUE
21500568,Stephen Curry,4,0,26,Pullup Jump shot,3PT Field Goal,-11.7,23.2,TRUE
21500583,Stephen Curry,1,10,37,Cutting Finger Roll Layup Shot,2PT Field Goal,-1.7,-0.1,FALSE
21500583,Stephen Curry,1,9,43,Jump Shot,3PT Field Goal,-11.7,23.2,FALSE
21500583,Stephen Curry,1,8,23,Pullup Jump shot,3PT Field Goal,14.3,20.8,TRUE
21500583,Stephen Curry,1,2,29,Driving Finger Roll Layup Shot,2PT Field Goal,0,0.2,FALSE
21500583,Stephen Curry,1,0,46,Jump Shot,3PT Field Goal,18.6,17.8,FALSE
21500583,Stephen Curry,2,5,34,Fadeaway Jump Shot,2PT Field Goal,18.1,4.7,FALSE
21500583,Stephen Curry,2,3,21,Jump Shot,3PT Field Goal,15,20.8,FALSE
21500583,Stephen Curry,2,1,56,Driving Finger Roll Layup Shot,2PT Field Goal,-1.4,0,TRUE
21500583,Stephen Curry,2,1,24,Jump Shot,3PT Field Goal,16.4,21,TRUE
21500583,Stephen Curry,2,0,45,Pullup Jump shot,3PT Field Goal,-8.6,23.7,FALSE
21500583,Stephen Curry,3,8,41,Fadeaway Jump Shot,2PT Field Goal,-14.3,7.5,TRUE
21500583,Stephen Curry,3,7,36,Driving Floating Bank Jump Shot,2PT Field Goal,0.6,4.7,TRUE
21500583,Stephen Curry,3,6,28,Jump Shot,3PT Field Goal,12.8,21.8,FALSE
21500583,Stephen Curry,3,3,3,Jump Shot,3PT Field Goal,13.5,20.8,FALSE
21500583,Stephen Curry,3,0,39,Jump Shot,3PT Field Goal,-10.1,24.7,FALSE
21500583,Stephen Curry,3,0,30,Driving Reverse Layup Shot,2PT Field Goal,0.9,-0.1,TRUE
21500583,Stephen Curry,3,0,1,Driving Layup Shot,2PT Field Goal,0.9,0.3,FALSE
21500583,Stephen Curry,4,7,57,Running Layup Shot,2PT Field Goal,1.9,0.7,FALSE
21500583,Stephen Curry,4,6,2,Driving Reverse Layup Shot,2PT Field Goal,1.7,0.3,TRUE
21500583,Stephen Curry,4,5,13,Jump Shot,3PT Field Goal,-19.6,19.8,TRUE
21500583,Stephen Curry,4,3,38,Driving Finger Roll Layup Shot,2PT Field Goal,-1.2,0.8,TRUE
21500583,Stephen Curry,4,2,40,Driving Finger Roll Layup Shot,2PT Field Goal,-0.7,1.6,TRUE
21500583,Stephen Curry,4,1,44,Fadeaway Jump Shot,3PT Field Goal,15,19,TRUE
21500583,Stephen Curry,4,1,15,Driving Finger Roll Layup Shot,2PT Field Goal,1.9,1.3,TRUE
21500583,Stephen Curry,4,0,37,Pullup Jump shot,3PT Field Goal,-13.8,30.3,TRUE
21500592,Stephen Curry,1,11,45,Driving Finger Roll Layup Shot,2PT Field Goal,0.2,1.6,FALSE
21500592,Stephen Curry,1,9,15,Pullup Jump shot,3PT Field Goal,-20.7,17.8,FALSE
21500592,Stephen Curry,1,7,42,Pullup Jump shot,3PT Field Goal,-0.7,25.9,TRUE
21500592,Stephen Curry,1,6,2,Pullup Jump shot,3PT Field Goal,4.3,26.7,TRUE
21500592,Stephen Curry,1,4,54,Jump Shot,3PT Field Goal,-18.7,19,TRUE
21500592,Stephen Curry,1,4,3,Jump Shot,3PT Field Goal,19.2,17.8,FALSE
21500592,Stephen Curry,2,4,15,Pullup Jump shot,3PT Field Goal,-21.5,15.9,TRUE
21500592,Stephen Curry,2,1,10,Pullup Jump shot,3PT Field Goal,-9.9,24.2,TRUE
21500592,Stephen Curry,2,0,26,Jump Shot,3PT Field Goal,-19.7,15.9,FALSE
21500592,Stephen Curry,2,0,20,Jump Shot,3PT Field Goal,-23.5,4.7,FALSE
21500592,Stephen Curry,3,8,19,Pullup Jump shot,3PT Field Goal,19.7,14.4,TRUE
21500592,Stephen Curry,3,6,44,Jump Shot,3PT Field Goal,18.4,16.4,FALSE
21500592,Stephen Curry,3,5,29,Pullup Jump shot,3PT Field Goal,14.5,22.3,TRUE
21500592,Stephen Curry,3,4,22,Pullup Jump shot,3PT Field Goal,-23.8,5.6,TRUE
21500592,Stephen Curry,3,3,50,Jump Shot,3PT Field Goal,16.9,19,FALSE
21500592,Stephen Curry,3,0,43,Running Dunk Shot,2PT Field Goal,0,0.1,TRUE
21500592,Stephen Curry,3,0,29,Jump Shot,3PT Field Goal,17.6,24.7,FALSE
21500605,Stephen Curry,1,11,43,Jump Shot,3PT Field Goal,-15.8,20.8,FALSE
21500605,Stephen Curry,1,10,16,Jump Shot,3PT Field Goal,11.5,23.9,FALSE
21500605,Stephen Curry,1,8,30,Jump Shot,2PT Field Goal,-4,15.1,TRUE
21500605,Stephen Curry,1,4,49,Driving Finger Roll Layup Shot,2PT Field Goal,-0.9,-0.6,TRUE
21500605,Stephen Curry,1,3,44,Jump Shot,3PT Field Goal,-9.7,28.2,TRUE
21500605,Stephen Curry,1,1,45,Jump Shot,3PT Field Goal,-16.3,21.3,TRUE
21500605,Stephen Curry,2,6,38,Jump Shot,3PT Field Goal,-6,26.9,FALSE
21500605,Stephen Curry,2,5,30,Jump Shot,2PT Field Goal,-14.7,6.7,TRUE
21500605,Stephen Curry,2,5,0,Jump Shot,3PT Field Goal,-19.1,19.8,FALSE
21500605,Stephen Curry,2,1,58,Driving Layup Shot,2PT Field Goal,-0.1,0.2,TRUE
21500605,Stephen Curry,2,1,33,Jump Shot,3PT Field Goal,7.1,26.7,FALSE
21500605,Stephen Curry,2,0,46,Jump Shot,2PT Field Goal,6.4,2.6,FALSE
21500605,Stephen Curry,3,10,55,Jump Shot,2PT Field Goal,8.2,13.4,FALSE
21500605,Stephen Curry,3,10,31,Layup Shot,2PT Field Goal,-0.2,-0.1,TRUE
21500605,Stephen Curry,3,9,49,Jump Shot,2PT Field Goal,14.3,11,FALSE
21500605,Stephen Curry,3,8,21,Jump Shot,2PT Field Goal,-0.2,6.2,FALSE
21500605,Stephen Curry,3,7,5,Jump Shot,3PT Field Goal,21.3,14.1,TRUE
21500605,Stephen Curry,3,6,17,Jump Shot,3PT Field Goal,-15.1,21.3,TRUE
21500605,Stephen Curry,3,3,57,Jump Shot,3PT Field Goal,-11.4,23.4,TRUE
21500605,Stephen Curry,3,3,18,Jump Shot,3PT Field Goal,8.9,24.2,FALSE
21500605,Stephen Curry,3,1,30,Jump Shot,3PT Field Goal,12.5,23.4,TRUE
21500605,Stephen Curry,3,0,31,Jump Shot,3PT Field Goal,-23.8,4.1,FALSE
21500605,Stephen Curry,3,0,1,Floating Jump shot,2PT Field Goal,6.1,3.6,FALSE
21500605,Stephen Curry,4,6,31,Jump Shot,3PT Field Goal,9.4,25.2,TRUE
21500605,Stephen Curry,4,6,1,Step Back Jump shot,2PT Field Goal,-7.3,14.1,TRUE
21500605,Stephen Curry,4,3,15,Jump Shot,3PT Field Goal,23.3,10,FALSE
21500622,Stephen Curry,1,11,3,Jump Shot,3PT Field Goal,-12.5,25.4,TRUE
21500622,Stephen Curry,1,9,49,Running Layup Shot,2PT Field Goal,-1.6,-0.1,TRUE
21500622,Stephen Curry,1,6,46,Step Back Jump shot,3PT Field Goal,-19.1,16,FALSE
21500622,Stephen Curry,1,5,49,Jump Shot,3PT Field Goal,21,11.5,TRUE
21500622,Stephen Curry,1,1,58,Cutting Layup Shot,2PT Field Goal,-0.7,-1,TRUE
21500622,Stephen Curry,1,1,18,Jump Shot,3PT Field Goal,-5,26.7,TRUE
21500622,Stephen Curry,1,0,58,Jump Shot,3PT Field Goal,21.3,11.5,TRUE
21500622,Stephen Curry,2,5,26,Cutting Layup Shot,2PT Field Goal,-0.9,0.2,TRUE
21500622,Stephen Curry,2,4,52,Driving Bank shot,2PT Field Goal,-0.9,4.1,FALSE
21500622,Stephen Curry,2,4,32,Running Layup Shot,2PT Field Goal,0.2,-0.6,TRUE
21500622,Stephen Curry,3,10,33,Jump Shot,3PT Field Goal,13.3,20.3,TRUE
21500622,Stephen Curry,3,9,42,Jump Shot,3PT Field Goal,-21.7,13.4,FALSE
21500622,Stephen Curry,3,6,58,Jump Shot,3PT Field Goal,-21.5,15.1,FALSE
21500622,Stephen Curry,3,5,4,Jump Shot,3PT Field Goal,-24.5,1.3,TRUE
21500622,Stephen Curry,3,4,33,Jump Shot,3PT Field Goal,-13.2,25.7,FALSE
21500622,Stephen Curry,3,4,9,Reverse Layup Shot,2PT Field Goal,-0.7,0.2,TRUE
